,datetime,content,title,channels
565,2018-11-21 03:25:04,惠誉：2019年美国零售业的杠杆和现金流增长预计符合近几年情况。,,"[{'id': '1', 'name': '宏观'}, {'id': '2', 'name': '行业'}]"
566,2018-11-21 03:24:50,据华盛顿邮报援引消息人士：此次NASA对SpaceX进行安全核查的动机源自其创始人埃隆·马斯克近期的行为。,,"[{'id': '3', 'name': '公司'}]"
567,2018-11-21 03:20:25,伊朗外长：特朗普关于沙特记者Khashoggi遇害案的声明“是可耻的”。,,"[{'id': '6', 'name': '观点'}]"
568,2018-11-21 03:00:19,  京东刷新新低。,,"[{'id': '3', 'name': '公司'}, {'id': '5', 'name': '市场'}]"
569,2018-11-21 02:55:17,  金融博客零对冲：周二WTI原油创三年来最大单日跌幅，当前的问题是，还有多少对冲基金将遭受今日灾难性油价崩盘的影响而被抛售。,,"[{'id': '5', 'name': '市场'}, {'id': '6', 'name': '观点'}]"
570,2018-11-21 02:54:07,  加拿大央行高级副行长威尔金斯：并未看到加密货币在此或其它发达经济体的发展。,,"[{'id': '2', 'name': '行业'}]"
571,2018-11-21 02:50:42,  【券商资管规模连续8个月下滑降至14万亿元 公募基金规模奋起直追即将赶超】截至目前，券商资管业务去通道效果显成效，证券公司资管产品规模已连续8个月下滑。截至9月末，证券公司资管业务管理资产规模已由年初的16.57万亿元降至14.18万亿元，年内券商资管产品规模已下降2.39万亿元。而公募公募基金管理机构管理的公募基金规模已达13.36万亿元，即将赶超证券公司资管业务管理资产规模。（证券日报）,,"[{'id': '2', 'name': '行业'}]"
572,2018-11-21 02:50:36,  【证券日报评论：上市公司高管要管好公司更要管好自己】有统计显示，11月份以来，有超过110家上市公司收到交易所发出的监管函。其中，超过3成针对上市公司的高管个人。这些违法违规行为，看似是对上市公司高管的处罚，对他们的声誉、职业生涯等造成影响，但其实也会对所在的上市公司带来负面影响。所以，对上市公司高管而言，不仅要管好公司，更要管好自己。这既是对自己负责，也是对公司负责，更是对投资者、对资本市场负责。,,"[{'id': '3', 'name': '公司'}]"
573,2018-11-21 02:47:48,  空客将任命新的首席财务、运营职位。（路透）,,"[{'id': '3', 'name': '公司'}]"
574,2018-11-21 02:43:45,  财经网站Forexlive分析师Adam Button：油价暴跌7%，风险可能是之前未进行对冲的产油商开始忍痛抛售，以维护其盈利能力。,,"[{'id': '5', 'name': '市场'}]"
575,2018-11-21 02:42:35,  加拿大央行高级副行长Wilkins：由于众多结构性因素的缘故，全球范围内中性利率水平现在更低。,,"[{'id': '1', 'name': '宏观'}, {'id': '6', 'name': '观点'}]"
576,2018-11-21 02:41:17,  前推特CEO：相比其他FAANG股票，我仍然爱亚马逊。（CNBC）,,"[{'id': '6', 'name': '观点'}]"
577,2018-11-21 02:38:19,  【券商董监高今年变动频频：10家换董事长 7家总裁履新】证监会及地方证监局批复文件显示，今年以来，累计有110家券商的董事、监事和经理层高管岗位出现人事变动，至少有292名董监高经过监管部门核准，正式走马上任。有16家券商正副董事长经地方证监局核准履新，其中包括10名券商董事长以及6名副董事长。（证券时报）,,"[{'id': '2', 'name': '行业'}]"
578,2018-11-21 02:38:05,  近期，财政部连发12份文件，向地方提前下达19601.48亿元。（证券日报）,,"[{'id': '1', 'name': '宏观'}]"
579,2018-11-21 02:37:54,  道指跌幅重新超过500点，在特朗普表态支持盟友沙特之后追随国际油价跌超7%的遭遇。,,"[{'id': '5', 'name': '市场'}]"
580,2018-11-21 02:37:42,  FAANG五大科技股再度全部下跌。苹果目前跌约4%，今年迄今涨幅缩窄至略超 7%，而10月3日时，年内涨幅一度接近40%。,,"[{'id': '5', 'name': '市场'}]"
581,2018-11-21 02:35:48,  COMEX 12月黄金期货收跌0.3%，报1221.20美元/盎司。,,"[{'id': '5', 'name': '市场'}]"
582,2018-11-21 02:33:01,"
上期所原油期货主力合约SC1901夜盘收跌5.01%，跌停，报443.60元；10月9日曾涨至597.00元，创上期所原油期货首个交易日（3月26日）以来的主力合约夜盘收盘纪录最高位。
上期所燃油期货主力合约1901夜盘收跌1.31%，报2556元。",,"[{'id': '5', 'name': '市场'}]"
583,2018-11-21 02:29:08,  【美银：市场在未来三年市场动荡将翻倍】美银美林分析师在周二发布的一份报告中研究了波动指数VIX与收益率曲线之间的历史关系，预示着未来将是更为动荡的时期。分析师Savita Subramania称“收益率曲线趋平预示着流动性的撤离，在过去三个周期中，收益率曲线已经领先不断上升的波动性。”而现在的信号表明，VIX指数或会在2021年前翻一番。Subramanian指出，波动率指数的上涨不一定意味着股市的末日，因为在1993年至1998年期间，标普500指数的年回报率为21.6%，即便波动率指数在上涨。这一信号表明，股市将在年底前出现极端的价格波动——包括反弹。Subramania预计标普500 2019年底将涨至2900点。,,"[{'id': '5', 'name': '市场'}]"
584,2018-11-21 02:25:28,  截至目前，标普500指数11大板块全部下跌。,,"[{'id': '5', 'name': '市场'}]"
585,2018-11-21 02:25:16,【美油跌破53美元】WTI原油期货下跌4.28美元，跌幅扩大并超过7.2%，刷洗日低至52.92美元/桶。,,"[{'id': '5', 'name': '市场'}]"
586,2018-11-21 02:23:41,  【FDIC：美国银行业第三季度利润620亿美元】在宣布银行业第三季度盈利创纪录的同时，美国联邦存款保险公司（FDIC）周二还表示，它将免除最大型银行缴纳更高的存款保险费。FDIC表示，银行业第三季度利润同比增长29.3%。FDIC主席Jelena McWilliams在声明中说：净利润增长主要得益于净营收增加和有效税率降低。银行业的资产回报率在第三季度上升至1.41%，是FDIC 1986年开始发布季度银行业报告以来的最高水平。,,"[{'id': '3', 'name': '公司'}]"
587,2018-11-21 02:23:26,  【美油跌破53美元】WTI原油期货下跌4.28美元，跌幅扩大并超过7.2%，刷洗日低至52.92美元/桶。,,"[{'id': '5', 'name': '市场'}]"
588,2018-11-21 02:16:39,  布伦特原油跌幅扩大至7%，刷新日低；美油大跌6.92%。,,"[{'id': '5', 'name': '市场'}]"
589,2018-11-21 02:15:50,  高盛（GS）下跌2.9%，触及逾2年最低点。,,"[{'id': '3', 'name': '公司'}]"
590,2018-11-21 02:11:41,波音：预计将在2019年进行777 X的首飞，预计2020年开始第一批交付。,,"[{'id': '3', 'name': '公司'}]"
591,2018-11-21 02:11:33,英国首相办公室：首相May会见苏格兰第一大臣Nicola Sturgeon，讨论不列颠脱欧计划。,,"[{'id': '1', 'name': '宏观'}]"
592,2018-11-21 02:11:27,【停复牌新规显效 A股停牌数量明显下降】“最严停复牌新规”发布后，多家“停牌钉子户”纷纷复牌。据Wind数据，截至目前，A股市场有41家上市公司停牌，其中停牌天数超过100天的上市公司有14家，而在2017年底，停牌天数超过100天的上市公司尚多达33家。2018年以来，A股长期停牌“钉子户”数量已大为减少。（中证报）,,"[{'id': '2', 'name': '行业'}, {'id': '10', 'name': 'A股'}]"
593,2018-11-21 02:03:44,摩根士丹利CEO：我们能够应对市场回调。企业信用泡沫破裂的潜在可能是个问题。,,"[{'id': '6', 'name': '观点'}]"
594,2018-11-21 02:03:36,  拼多多（PDD）涨约14%。,,"[{'id': '3', 'name': '公司'}, {'id': '5', 'name': '市场'}]"
595,2018-11-21 02:03:30,【美元普遍走强，英镑兑美元跌破1.28】美元指数上涨将近0.6%，刷新日高至96.77。欧元兑美元下跌0.7%，刷新日低至1.1374。英镑兑美元下跌0.47%，刷新日低至1.2795。,,"[{'id': '5', 'name': '市场'}]"
596,2018-11-21 01:53:38,【推特CEO手中海报批婆罗门 在印度惹议】推特CEO多西近日访问印度期间，手持的一幅漫画触怒众多印度民众。漫画上的标语写着“粉碎婆罗门统治制度”(smash Brahminical patriarchy)，意图明显针对印度的种姓制度，引起社会广泛议论。推特目前已就事件作出道歉，称多西的照片并不代表推特立场，又表示，多多手持的漫画，是参与小组讨论的一位低种姓人士赠送给他的礼物，小组主要是探讨推特用户的社交平台使用经验。（信报）,,"[{'id': '3', 'name': '公司'}]"
597,2018-11-21 01:50:16,【布油跌破63美元】布伦特原油期货下跌3.81美元，跌幅超过5.6%，刷新日低至62.98美元/桶。,,"[{'id': '5', 'name': '市场'}]"
598,2018-11-21 01:44:19,  【部分券商收到相关规则制定征求意见函 机构摩拳擦掌备战科创板】部分券商已收到科创板相关规则制定征求意见函。此外，有创投机构已开始与头部券商接触，交流项目层面的梳理和准备。多家券商投行业务人士也表示，目前正对储备项目进行筛选，提升资本市场定价和配售能力，针对科创板特点完善内控流程等方面的准备。期待申请科创板企业的标准和条件等配套政策出台。（中证报）,,"[{'id': '2', 'name': '行业'}, {'id': '10', 'name': 'A股'}]"
599,2018-11-21 01:39:44,  美国总统特朗普声明：美国有意与沙特维持战略伙伴关系，以确保美国、以色列、预计众多地区伙伴的利益。,,"[{'id': '6', 'name': '观点'}]"
600,2018-11-21 01:36:24,  【投资者对塔吉特过分悲观了 其财报仍有积极信号】对假日销售的担忧通常要到圣诞节前一周左右才会出现，但随着美国股市面临更大压力，零售商今年更早开始感到不安。在供应链上的投资和不断上升的劳动力成本对利润率构成了压力，同时塔吉特的库存正在增加，本季度结束时库存较去年增加了近18%，令人担心或会大幅降价。但投资者可能过于悲观了。塔吉特也提供了一些好消息。该季度在线销售额增长49%，表明该连锁店在数字时代仍具有竞争力。本季度销量最强劲的一些产品来自玩具，比去年同期增长了20%以上。对于即将进入后玩具反斗城(post-Toys 'R' Us)假期的美国人来说，这尤其是个好消息。分析人士预计，塔吉特将在玩具销售中占据很大份额。注：塔吉特今日开盘急挫13%，现跌9.88%（华尔街日报）,,"[{'id': '3', 'name': '公司'}]"
601,2018-11-21 01:27:22,【中证报评论：短期限市场利率基本触底】目前，中美利差已处低位，若利差进一步收窄，可能冲击人民币汇率运行和资金流动的稳定性。当前，保持人民币汇率总体稳定仍是值得坚守的目标，货币市场利率面临的底部约束正变得清晰，短期限市场利率或已基本到底。,,"[{'id': '5', 'name': '市场'}]"
602,2018-11-21 01:20:27,【财经网站Fxstreet分析师Eren Sengezer：现货黄金跌幅料有限】现货黄金从两周高位回落主要是因为美元走强，戏剧性的英国脱欧和意大利预算危机促使美元走强；不过由于美股暴跌，避险情绪升温，黄金的跌幅料有限，预计其支撑位分别为1215/1206，阻力位分别为1229/1236/1243。,,"[{'id': '5', 'name': '市场'}]"
603,2018-11-21 01:20:12,  美国国家经济顾问库德洛：目前为止我还看不到美国经济衰退的迹象。,,"[{'id': '1', 'name': '宏观'}]"
604,2018-11-21 01:10:50,  日本Nippon Steel一名高管表示，公司准备面对亚洲钢铁市场变得更加疲软的情况。（路透）,,"[{'id': '5', 'name': '市场'}]"
605,2018-11-21 01:10:39,【路透分析：油价暴跌，因股市下滑引发需求担忧】华尔街投资者对全球经济增速放缓的担忧不断增加，引发更大范围的抛售情绪，谨慎的投资者纷纷将大笔资金从油市中撤出，美、布两油两油双双跌超5%，WTI原油刷新逾一年低位；芝加哥能源顾问公司Ritterbusch and Associates总裁Jim Ritterbusch表示，当股市下跌8-9%时，投资者很容易联想到全球经济疲软，并降低对原油需求的预期。,,"[{'id': '5', 'name': '市场'}]"
